'charged', 'aliphatic', 'aromatic', 'polar', 'neutral', 'hydrophobic', 'positively_charged', 'negatively_charged', 'tiny', 'small', 'large',Label
24.351, 21.956, 9.78, 34.132, 36.327, 29.541, 13.972, 10.379, 31.737, 54.89, 13.373,nonTransporter
25.503, 22.819, 13.647, 29.754, 35.794, 34.452, 12.975, 12.528, 33.557, 51.678, 14.765,nonTransporter
13.608, 24.684, 17.089, 18.038, 43.354, 38.608, 7.278, 6.329, 35.443, 46.835, 17.722,nonTransporter
17.949, 30.199, 12.251, 19.943, 37.892, 42.165, 12.536, 5.413, 33.618, 49.003, 17.379,nonTransporter
14.773, 28.693, 9.943, 17.614, 43.75, 38.636, 11.364, 3.409, 38.068, 45.739, 16.193,nonTransporter
28.315, 19.355, 13.978, 31.9, 38.889, 29.211, 15.412, 12.903, 30.466, 51.075, 18.459,nonTransporter
16.785, 23.877, 16.548, 25.768, 34.752, 39.48, 12.53, 4.255, 25.768, 57.447, 16.785,nonTransporter
24.169, 22.054, 6.344, 33.988, 37.613, 28.399, 11.329, 12.84, 37.764, 54.683, 7.553,nonTransporter
15.929, 17.699, 9.735, 25.664, 43.363, 30.973, 10.619, 5.31, 37.168, 49.558, 13.274,nonTransporter
30.052, 19.291, 15.486, 36.22, 33.858, 29.921, 16.404, 13.648, 30.446, 52.493, 17.06,nonTransporter
29.583, 17.944, 7.856, 38.215, 37.827, 23.957, 15.228, 14.355, 33.657, 55.577, 10.766,nonTransporter
27.072, 25.414, 7.182, 32.597, 34.254, 33.149, 13.26, 13.812, 36.464, 51.934, 11.602,nonTransporter
22.043, 16.129, 15.591, 30.108, 38.172, 31.72, 10.753, 11.29, 36.022, 43.011, 20.968,nonTransporter
26.136, 24.716, 9.943, 32.386, 32.955, 34.659, 15.057, 11.08, 30.682, 55.966, 13.352,nonTransporter
30.303, 18.939, 14.899, 33.333, 35.606, 31.061, 15.404, 14.899, 30.051, 52.525, 17.424,nonTransporter
28.027, 23.543, 10.538, 34.978, 34.529, 30.493, 16.143, 11.883, 32.063, 55.381, 12.556,nonTransporter
37.415, 11.081, 8.55, 40.766, 43.707, 15.527, 24.555, 12.859, 39.124, 45.759, 15.116,nonTransporter
23.729, 18.079, 9.605, 26.554, 45.763, 27.684, 11.299, 12.429, 41.808, 41.808, 16.384,nonTransporter
21.654, 21.654, 9.958, 27.345, 41.517, 31.138, 12.118, 9.536, 34.141, 53.161, 12.698,nonTransporter
15.584, 30.39, 19.74, 18.701, 34.286, 47.013, 11.429, 4.156, 24.675, 54.026, 21.299,nonTransporter
13.793, 23.276, 17.241, 19.828, 37.644, 42.529, 8.908, 4.885, 33.046, 47.126, 19.828,nonTransporter
14.011, 24.176, 15.934, 18.956, 40.934, 40.11, 9.066, 4.945, 34.341, 48.352, 17.308,nonTransporter
16.154, 27.692, 16.154, 23.077, 30.769, 46.154, 11.538, 4.615, 30.0, 52.308, 17.692,nonTransporter
29.938, 19.751, 12.058, 35.551, 34.096, 30.353, 14.969, 14.969, 30.353, 53.015, 16.632,nonTransporter
16.29, 29.412, 18.1, 18.1, 41.176, 40.724, 10.86, 5.43, 28.507, 50.226, 21.267,nonTransporter
20.846, 21.239, 11.16, 24.631, 44.69, 30.678, 11.111, 9.735, 37.463, 47.443, 15.093,nonTransporter
19.785, 15.644, 8.436, 24.387, 53.988, 21.626, 11.196, 8.589, 39.11, 49.54, 11.35,nonTransporter
27.409, 18.771, 8.14, 36.213, 37.542, 26.246, 13.123, 14.286, 35.88, 52.658, 11.462,nonTransporter
24.688, 14.713, 9.476, 34.663, 43.89, 21.446, 17.456, 7.232, 25.686, 62.344, 11.97,nonTransporter
14.286, 30.913, 12.646, 15.457, 41.452, 43.091, 10.07, 4.215, 35.129, 46.136, 18.735,nonTransporter
25.916, 19.187, 7.728, 32.179, 40.839, 26.982, 13.991, 11.925, 37.841, 49.5, 12.658,nonTransporter
10.625, 34.375, 17.5, 14.375, 36.875, 48.75, 7.5, 3.125, 32.5, 50.0, 17.5,nonTransporter
28.065, 19.645, 9.897, 35.007, 35.894, 29.099, 15.362, 12.703, 31.315, 54.062, 14.623,nonTransporter
24.861, 23.562, 8.534, 33.395, 34.694, 31.911, 14.657, 10.204, 33.024, 55.288, 11.688,nonTransporter
24.439, 25.785, 5.83, 29.148, 40.807, 30.045, 12.332, 12.108, 39.686, 47.309, 13.004,nonTransporter
27.812, 22.086, 12.679, 37.832, 30.47, 31.697, 15.951, 11.861, 26.994, 55.624, 17.382,nonTransporter
24.679, 22.108, 16.452, 30.334, 33.933, 35.733, 12.339, 12.339, 29.82, 52.185, 17.995,nonTransporter
23.368, 20.962, 10.997, 32.99, 39.519, 27.491, 13.058, 10.309, 33.677, 47.766, 18.557,nonTransporter
27.32, 21.649, 10.309, 31.959, 36.082, 31.959, 14.948, 12.371, 34.021, 54.639, 11.34,nonTransporter
22.956, 25.786, 12.893, 25.472, 37.736, 36.792, 15.094, 7.862, 32.704, 54.717, 12.579,nonTransporter
29.535, 17.016, 7.614, 35.667, 41.645, 22.688, 16.096, 13.439, 37.966, 50.537, 11.497,nonTransporter
25.676, 17.061, 13.682, 29.73, 38.514, 31.757, 15.878, 9.797, 34.628, 48.986, 16.385,nonTransporter
20.672, 24.554, 14.376, 28.122, 36.726, 35.152, 11.542, 9.129, 29.591, 54.669, 15.74,nonTransporter
16.193, 31.534, 11.932, 19.034, 38.636, 42.33, 11.08, 5.114, 33.239, 51.42, 15.341,nonTransporter
29.814, 21.172, 5.916, 35.905, 37.877, 26.218, 13.689, 16.125, 34.745, 55.336, 9.919,nonTransporter
31.128, 16.138, 9.251, 35.179, 42.336, 22.485, 16.678, 14.45, 36.664, 50.979, 12.357,nonTransporter
24.878, 25.854, 10.488, 28.049, 37.805, 34.146, 12.927, 11.951, 35.122, 48.537, 16.341,nonTransporter
18.557, 27.835, 9.278, 21.649, 43.299, 35.052, 5.155, 13.402, 32.99, 56.701, 10.309,nonTransporter
25.403, 26.21, 16.935, 28.226, 35.081, 36.694, 11.29, 14.113, 29.839, 52.016, 18.145,nonTransporter
17.105, 27.632, 22.368, 19.737, 34.211, 46.053, 10.526, 6.579, 25.0, 50.0, 25.0,nonTransporter
17.056, 25.701, 9.813, 22.897, 39.953, 37.15, 10.047, 7.009, 33.411, 49.766, 16.822,nonTransporter
27.888, 18.725, 8.367, 30.412, 43.958, 25.631, 13.413, 14.475, 41.301, 48.606, 10.093,nonTransporter
23.448, 28.276, 8.966, 32.414, 35.172, 32.414, 12.414, 11.034, 32.414, 53.103, 14.483,nonTransporter
11.881, 25.743, 12.376, 18.812, 34.653, 46.535, 5.446, 6.436, 41.089, 46.04, 12.871,nonTransporter
27.234, 18.723, 11.064, 37.447, 32.766, 29.787, 12.34, 14.894, 30.213, 56.17, 13.617,nonTransporter
25.365, 24.635, 14.051, 31.569, 32.847, 35.584, 13.869, 11.496, 29.927, 55.109, 14.964,nonTransporter
18.519, 22.222, 12.963, 25.0, 38.889, 36.111, 11.111, 7.407, 36.111, 48.148, 15.741,nonTransporter
17.237, 29.566, 13.356, 20.32, 39.612, 40.068, 10.502, 6.735, 32.192, 52.854, 14.954,nonTransporter
20.0, 25.714, 14.286, 25.0, 32.143, 42.857, 12.857, 7.143, 29.286, 51.429, 19.286,nonTransporter
17.868, 26.019, 7.524, 24.138, 42.947, 32.915, 7.837, 10.031, 37.931, 52.978, 9.091,nonTransporter
25.483, 23.938, 10.039, 31.274, 36.68, 32.046, 14.672, 10.811, 33.977, 50.965, 15.058,nonTransporter
23.034, 21.348, 12.36, 29.775, 38.764, 31.461, 11.798, 11.236, 34.831, 50.0, 15.169,nonTransporter
23.148, 18.21, 12.346, 25.926, 44.753, 29.321, 12.346, 10.802, 39.506, 45.988, 14.506,nonTransporter
27.6, 18.0, 11.2, 34.4, 39.2, 26.4, 14.0, 13.6, 32.4, 54.0, 13.6,nonTransporter
16.154, 21.923, 15.769, 26.154, 32.308, 41.538, 7.692, 8.462, 33.846, 47.692, 18.462,nonTransporter
27.974, 14.469, 9.968, 28.296, 50.482, 21.222, 15.113, 12.862, 44.373, 41.479, 14.148,nonTransporter
21.552, 27.371, 12.069, 27.802, 32.112, 40.086, 13.147, 8.405, 29.957, 54.095, 15.948,nonTransporter
27.873, 24.205, 12.469, 30.562, 35.697, 33.741, 15.159, 12.714, 32.274, 52.567, 15.159,nonTransporter
31.439, 18.939, 12.121, 42.045, 31.061, 26.894, 16.667, 14.773, 28.409, 56.061, 15.53,nonTransporter
29.098, 22.099, 7.182, 30.939, 38.674, 30.387, 15.101, 13.996, 39.227, 49.724, 11.05,nonTransporter
25.291, 21.221, 12.5, 30.087, 38.517, 31.395, 14.535, 10.756, 31.541, 53.198, 15.262,nonTransporter
26.607, 20.475, 11.573, 32.047, 37.685, 30.267, 14.54, 12.067, 33.333, 50.94, 15.727,nonTransporter
16.404, 29.653, 19.558, 20.189, 35.016, 44.795, 9.148, 7.256, 25.552, 53.943, 20.505,nonTransporter
29.543, 20.596, 7.829, 36.626, 34.483, 28.891, 13.886, 15.657, 35.508, 53.961, 10.531,nonTransporter
19.469, 23.156, 13.569, 25.664, 39.676, 34.661, 10.029, 9.44, 35.398, 48.378, 16.224,nonTransporter
26.384, 22.615, 10.836, 35.453, 32.155, 32.391, 12.956, 13.428, 31.449, 54.77, 13.781,nonTransporter
20.865, 23.664, 12.723, 30.534, 36.132, 33.333, 11.45, 9.415, 30.534, 54.707, 14.758,nonTransporter
26.074, 26.222, 12.0, 29.185, 36.444, 34.37, 15.556, 10.519, 29.926, 53.037, 17.037,nonTransporter
32.298, 24.845, 10.559, 34.161, 35.404, 30.435, 18.012, 14.286, 32.919, 57.143, 9.938,nonTransporter
10.903, 33.333, 10.592, 15.576, 38.318, 46.106, 6.854, 4.05, 31.464, 53.894, 14.642,nonTransporter
17.834, 26.327, 11.04, 26.327, 34.183, 39.49, 9.766, 8.068, 34.395, 53.079, 12.527,nonTransporter
23.297, 21.685, 13.262, 28.315, 39.606, 32.079, 13.441, 9.857, 32.616, 49.283, 18.1,nonTransporter
31.496, 18.898, 13.386, 37.533, 32.283, 30.184, 18.898, 12.598, 28.609, 50.919, 20.472,nonTransporter
22.697, 23.026, 11.184, 30.592, 37.171, 32.237, 12.171, 10.526, 34.539, 50.329, 15.132,nonTransporter
23.276, 26.293, 13.362, 26.509, 34.267, 39.224, 13.362, 9.914, 29.957, 54.957, 15.086,nonTransporter
18.201, 20.476, 13.754, 28.542, 40.641, 30.817, 8.48, 9.721, 35.781, 48.397, 15.822,nonTransporter
29.057, 15.692, 6.325, 34.487, 44.749, 20.764, 13.544, 15.513, 39.26, 49.045, 11.695,nonTransporter
28.708, 23.445, 16.746, 33.971, 27.751, 38.278, 14.354, 14.354, 23.923, 58.373, 17.703,nonTransporter
19.814, 13.395, 7.907, 26.977, 54.791, 18.233, 11.721, 8.093, 37.116, 53.488, 9.395,nonTransporter
21.951, 23.64, 10.507, 27.205, 41.463, 31.332, 12.57, 9.381, 35.647, 47.28, 17.073,nonTransporter
18.623, 27.935, 14.575, 21.053, 36.842, 42.105, 11.336, 7.287, 34.818, 48.583, 16.599,nonTransporter
18.725, 29.482, 12.351, 23.108, 36.255, 40.637, 11.155, 7.57, 31.076, 50.996, 17.928,nonTransporter
23.483, 24.663, 16.124, 29.663, 32.753, 37.584, 13.427, 10.056, 28.258, 51.292, 20.449,nonTransporter
26.631, 24.515, 9.171, 35.097, 29.982, 34.921, 17.989, 8.642, 27.866, 60.141, 11.993,nonTransporter
16.845, 27.273, 14.171, 23.797, 32.888, 43.316, 10.963, 5.882, 32.086, 50.267, 17.647,nonTransporter
31.45, 20.885, 9.828, 40.049, 32.432, 27.518, 17.199, 14.251, 28.256, 57.494, 14.251,nonTransporter
21.883, 25.7, 18.321, 25.191, 33.333, 41.476, 13.232, 8.651, 27.481, 50.382, 22.137,nonTransporter
22.453, 21.132, 9.623, 26.981, 43.019, 30.0, 14.906, 7.547, 34.906, 48.302, 16.792,nonTransporter
25.328, 19.651, 13.974, 33.624, 31.441, 34.934, 15.284, 10.044, 30.568, 52.838, 16.594,nonTransporter
25.561, 23.554, 11.452, 35.95, 32.231, 31.818, 12.515, 13.046, 28.394, 57.674, 13.932,nonTransporter
19.873, 26.85, 12.474, 23.467, 36.152, 40.381, 11.839, 8.034, 34.884, 51.163, 13.953,nonTransporter
21.193, 25.514, 11.934, 25.514, 37.243, 37.243, 14.815, 6.379, 31.07, 53.498, 15.432,nonTransporter
26.733, 20.792, 14.851, 33.663, 32.673, 33.663, 18.812, 7.921, 27.723, 52.475, 19.802,nonTransporter
32.092, 17.843, 7.831, 38.896, 37.227, 23.877, 14.634, 17.458, 29.91, 57.638, 12.452,nonTransporter
26.895, 22.127, 15.77, 32.763, 36.675, 30.562, 13.081, 13.814, 32.274, 50.978, 16.748,nonTransporter
27.216, 18.442, 9.848, 31.782, 41.45, 26.768, 16.741, 10.474, 34.825, 50.403, 14.772,nonTransporter
30.224, 19.958, 7.712, 36.008, 37.989, 26.003, 16.415, 13.809, 34.445, 53.57, 11.985,nonTransporter
28.716, 17.568, 10.811, 33.446, 39.189, 27.365, 16.216, 12.5, 34.459, 44.257, 21.284,nonTransporter
27.049, 21.585, 13.661, 29.235, 36.339, 34.426, 14.208, 12.842, 32.24, 51.639, 16.12,nonTransporter
27.717, 25.153, 10.012, 32.234, 33.333, 34.432, 14.896, 12.821, 30.281, 56.654, 13.065,nonTransporter
18.182, 23.232, 12.323, 23.838, 42.626, 33.535, 10.909, 7.273, 37.374, 46.667, 15.96,nonTransporter
24.863, 19.399, 15.027, 28.825, 39.481, 31.694, 13.388, 11.475, 34.426, 46.995, 18.579,nonTransporter
24.249, 21.674, 9.442, 28.541, 39.7, 31.76, 10.73, 13.519, 37.124, 48.283, 14.592,nonTransporter
14.894, 28.571, 11.854, 16.109, 39.818, 44.073, 9.119, 5.775, 34.954, 49.544, 15.502,nonTransporter
24.046, 24.427, 12.214, 29.389, 35.496, 35.115, 12.977, 11.069, 29.008, 56.489, 14.504,nonTransporter
25.0, 23.673, 12.832, 31.637, 33.628, 34.735, 13.053, 11.947, 26.549, 60.619, 12.832,nonTransporter
24.561, 20.833, 9.868, 29.605, 38.596, 31.798, 13.377, 11.184, 34.211, 53.289, 12.5,nonTransporter
27.611, 19.552, 10.587, 33.81, 37.148, 29.041, 14.688, 12.923, 34.049, 52.694, 13.257,nonTransporter
27.045, 21.818, 13.636, 31.364, 34.773, 33.864, 15.909, 11.136, 29.773, 54.773, 15.455,nonTransporter
23.72, 25.067, 12.668, 30.189, 36.658, 33.154, 14.555, 9.164, 30.728, 54.178, 15.094,nonTransporter
17.016, 27.487, 13.613, 20.942, 39.267, 39.791, 10.733, 6.283, 33.77, 51.571, 14.66,nonTransporter
17.906, 26.171, 9.917, 20.11, 42.975, 36.915, 13.499, 4.408, 38.567, 46.006, 15.427,nonTransporter
22.866, 16.908, 14.654, 28.502, 44.605, 26.892, 13.366, 9.501, 37.359, 45.733, 16.908,nonTransporter
17.919, 25.145, 16.185, 20.809, 36.994, 42.197, 12.428, 5.491, 31.792, 50.0, 18.208,nonTransporter
18.868, 20.755, 8.491, 23.585, 46.226, 30.189, 13.208, 5.66, 32.075, 52.83, 15.094,nonTransporter
23.203, 23.409, 13.347, 27.926, 35.113, 36.961, 14.784, 8.419, 31.211, 52.361, 16.427,nonTransporter
25.703, 23.494, 8.434, 29.116, 38.153, 32.731, 13.855, 11.847, 36.948, 52.41, 10.643,nonTransporter
15.038, 26.316, 13.534, 19.549, 41.353, 39.098, 9.023, 6.015, 31.579, 56.391, 12.03,nonTransporter
20.996, 26.335, 13.167, 26.69, 36.299, 37.011, 11.744, 9.253, 32.384, 49.822, 17.794,nonTransporter
23.913, 23.551, 10.507, 27.355, 40.036, 32.609, 12.319, 11.594, 38.406, 48.007, 13.587,nonTransporter
25.092, 15.568, 12.088, 39.927, 38.095, 21.978, 15.201, 9.89, 30.403, 56.227, 13.37,nonTransporter
22.611, 22.771, 11.943, 29.777, 37.58, 32.643, 12.261, 10.35, 31.21, 55.414, 13.376,nonTransporter
27.828, 16.742, 17.195, 34.615, 36.652, 28.733, 13.348, 14.48, 31.222, 50.905, 17.873,nonTransporter
21.875, 26.48, 13.322, 27.796, 34.046, 38.158, 12.171, 9.704, 31.908, 51.151, 16.941,nonTransporter
14.433, 26.804, 18.557, 19.931, 36.77, 43.299, 8.935, 5.498, 26.804, 50.172, 23.024,nonTransporter
21.898, 28.832, 14.234, 24.818, 31.022, 44.161, 13.139, 8.759, 30.292, 52.92, 16.788,nonTransporter
25.278, 25.278, 15.278, 27.222, 36.389, 36.389, 19.722, 5.556, 28.056, 53.889, 18.056,nonTransporter
24.892, 19.048, 16.883, 31.169, 40.909, 27.922, 15.152, 9.74, 29.437, 51.732, 18.831,nonTransporter
17.471, 25.517, 18.621, 19.31, 38.851, 41.839, 11.494, 5.977, 33.333, 44.368, 22.299,nonTransporter
28.413, 25.83, 9.594, 36.162, 29.151, 34.686, 9.963, 18.45, 31.365, 57.196, 11.439,nonTransporter
24.353, 23.491, 14.44, 28.879, 37.069, 34.052, 14.009, 10.345, 31.681, 50.431, 17.888,nonTransporter
24.65, 21.154, 13.112, 32.517, 35.49, 31.993, 12.587, 12.063, 32.867, 51.049, 16.084,nonTransporter
17.273, 23.939, 19.697, 18.788, 41.515, 39.697, 11.515, 5.758, 32.121, 48.788, 19.091,nonTransporter
25.499, 19.956, 9.091, 33.925, 36.585, 29.49, 12.86, 12.639, 33.703, 55.654, 10.643,nonTransporter
24.919, 21.683, 12.298, 29.126, 37.54, 33.333, 11.65, 13.269, 36.246, 48.544, 15.21,nonTransporter
29.902, 11.765, 3.922, 35.294, 47.059, 17.647, 8.824, 21.078, 36.765, 55.392, 7.843,nonTransporter
24.251, 23.331, 10.831, 29.462, 38.079, 32.459, 12.568, 11.683, 33.924, 53.713, 12.364,nonTransporter
22.3, 21.08, 9.582, 24.39, 44.425, 31.185, 13.937, 8.362, 40.592, 46.341, 13.066,nonTransporter
26.744, 25.0, 13.372, 28.295, 37.403, 34.302, 15.31, 11.434, 28.682, 55.039, 16.279,nonTransporter
16.601, 30.83, 15.02, 20.158, 38.34, 41.502, 11.462, 5.138, 31.225, 53.36, 15.415,nonTransporter
13.871, 28.065, 16.452, 17.097, 37.419, 45.484, 8.065, 5.806, 34.194, 48.71, 17.097,nonTransporter
15.931, 22.649, 12.86, 19.77, 45.489, 34.741, 10.557, 5.374, 38.772, 44.914, 16.315,nonTransporter
12.784, 22.727, 17.045, 18.75, 41.193, 40.057, 6.534, 6.25, 32.102, 49.432, 18.466,nonTransporter
15.193, 22.928, 16.298, 19.89, 40.884, 39.227, 9.116, 6.077, 35.912, 45.58, 18.508,nonTransporter
28.302, 16.981, 6.368, 34.434, 46.462, 19.104, 15.802, 12.5, 38.679, 45.519, 15.802,nonTransporter
20.106, 30.159, 10.053, 23.81, 37.566, 38.624, 12.169, 7.937, 32.804, 53.439, 13.757,nonTransporter
25.645, 22.031, 8.606, 31.67, 39.415, 28.916, 14.458, 11.188, 34.251, 52.324, 13.425,nonTransporter
26.324, 20.225, 12.36, 32.584, 36.758, 30.658, 13.644, 12.681, 34.029, 52.488, 13.483,nonTransporter
29.693, 21.843, 14.676, 38.567, 31.399, 30.034, 17.065, 12.628, 25.939, 56.314, 17.747,nonTransporter
19.599, 25.465, 14.735, 22.461, 40.343, 37.196, 12.017, 7.582, 33.476, 49.785, 16.738,nonTransporter
11.521, 35.023, 14.286, 17.972, 36.406, 45.622, 9.677, 1.843, 25.346, 57.143, 17.512,nonTransporter
16.3, 29.956, 13.656, 23.348, 31.278, 45.374, 10.132, 6.167, 30.837, 52.423, 16.74,nonTransporter
29.608, 20.853, 13.825, 32.143, 36.521, 31.336, 16.359, 13.249, 33.18, 51.152, 15.668,nonTransporter
27.823, 21.44, 12.111, 31.588, 36.17, 32.242, 14.73, 13.093, 33.879, 50.409, 15.712,nonTransporter
23.881, 16.992, 6.429, 30.425, 47.302, 22.273, 12.514, 11.366, 40.758, 49.483, 9.759,nonTransporter
14.205, 29.545, 11.932, 24.432, 34.659, 40.909, 7.955, 6.25, 29.545, 57.386, 13.068,nonTransporter
12.791, 23.256, 11.628, 22.674, 44.186, 33.14, 7.558, 5.233, 34.884, 50.0, 15.116,nonTransporter
19.079, 26.316, 15.132, 19.737, 40.132, 40.132, 13.816, 5.263, 30.263, 51.316, 18.421,nonTransporter
25.11, 23.348, 14.097, 27.313, 35.242, 37.445, 15.859, 9.251, 34.361, 47.577, 18.062,nonTransporter
24.908, 20.147, 11.355, 33.7, 40.659, 25.641, 14.286, 10.623, 35.165, 44.689, 20.147,nonTransporter
24.257, 21.287, 8.416, 30.693, 40.099, 29.208, 12.376, 11.881, 38.614, 49.505, 11.881,nonTransporter
25.052, 20.166, 11.85, 28.378, 40.333, 31.289, 12.994, 12.058, 37.006, 48.129, 14.865,nonTransporter
22.136, 22.488, 11.525, 28.742, 37.667, 33.591, 11.595, 10.541, 33.732, 52.846, 13.422,nonTransporter
25.0, 27.027, 15.541, 29.73, 27.703, 42.568, 16.892, 8.108, 20.946, 63.514, 15.541,nonTransporter
26.16, 19.459, 6.959, 30.026, 45.619, 24.356, 10.438, 15.722, 37.629, 53.351, 9.021,nonTransporter
19.772, 21.673, 18.251, 21.673, 40.684, 37.643, 12.928, 6.844, 31.559, 46.008, 22.433,nonTransporter
31.746, 17.46, 6.878, 38.095, 37.566, 23.81, 19.048, 12.698, 32.804, 51.323, 15.344,nonTransporter
26.822, 21.866, 15.743, 30.612, 35.277, 34.111, 16.618, 10.204, 28.863, 53.061, 18.076,nonTransporter
24.184, 18.33, 8.061, 28.215, 47.121, 24.664, 12.764, 11.42, 39.251, 47.121, 13.628,nonTransporter
21.37, 23.288, 17.534, 24.932, 37.534, 37.534, 13.425, 7.945, 29.315, 51.781, 18.904,nonTransporter
25.989, 19.261, 7.124, 33.245, 42.348, 24.406, 15.435, 10.554, 37.995, 49.208, 12.797,nonTransporter
26.149, 19.651, 14.105, 29.794, 39.778, 30.428, 12.678, 13.471, 34.39, 45.325, 20.285,nonTransporter
24.094, 18.246, 12.749, 29.708, 39.415, 30.877, 12.749, 11.345, 38.83, 45.497, 15.673,nonTransporter
16.115, 22.296, 22.296, 19.647, 39.514, 40.839, 11.258, 4.857, 30.684, 45.475, 23.841,nonTransporter
32.244, 19.614, 8.618, 37.296, 34.77, 27.935, 18.276, 13.967, 33.878, 52.897, 13.224,nonTransporter
16.772, 29.747, 15.823, 18.354, 35.759, 45.886, 12.025, 4.747, 31.013, 51.582, 17.405,nonTransporter
25.976, 24.873, 10.102, 33.701, 33.447, 32.852, 13.922, 12.054, 30.985, 56.706, 12.309,nonTransporter
23.238, 22.939, 11.394, 31.784, 34.033, 34.183, 12.894, 10.345, 30.435, 56.222, 13.343,nonTransporter
18.519, 25.617, 9.877, 22.84, 41.667, 35.494, 9.877, 8.642, 35.494, 51.543, 12.963,nonTransporter
21.223, 28.777, 20.144, 23.381, 32.014, 44.604, 12.95, 8.273, 24.46, 56.475, 19.065,nonTransporter
26.18, 15.88, 13.305, 30.043, 46.352, 23.605, 12.876, 13.305, 42.06, 42.489, 15.451,nonTransporter
21.25, 26.25, 11.667, 23.333, 42.083, 34.583, 12.917, 8.333, 35.833, 47.083, 17.083,nonTransporter
28.947, 23.421, 10.263, 35.789, 31.053, 33.158, 15.263, 13.684, 29.737, 55.526, 14.737,nonTransporter
14.824, 28.643, 13.568, 23.116, 34.673, 42.211, 8.794, 6.03, 31.658, 52.513, 15.829,nonTransporter
13.287, 31.469, 17.483, 18.182, 36.364, 45.455, 4.895, 8.392, 32.867, 48.252, 18.881,nonTransporter
27.935, 19.636, 9.514, 36.437, 32.794, 30.769, 13.158, 14.777, 31.984, 56.073, 11.943,nonTransporter
18.644, 29.096, 16.667, 21.186, 33.616, 45.198, 10.734, 7.91, 31.356, 47.74, 20.904,nonTransporter
18.952, 25.0, 10.081, 34.274, 31.452, 34.274, 9.677, 9.274, 32.258, 60.081, 7.661,nonTransporter
27.352, 18.728, 13.24, 34.669, 35.889, 29.443, 13.763, 13.589, 34.495, 50.087, 15.418,nonTransporter
27.119, 24.576, 9.11, 31.356, 37.076, 31.568, 14.831, 12.288, 33.686, 52.119, 14.195,nonTransporter
25.964, 24.165, 10.026, 31.362, 36.761, 31.877, 15.424, 10.54, 35.476, 51.157, 13.368,nonTransporter
29.265, 27.046, 10.402, 35.368, 30.236, 34.397, 15.534, 13.731, 26.768, 59.501, 13.731,nonTransporter
16.0, 35.2, 18.4, 16.0, 30.4, 53.6, 13.6, 2.4, 20.8, 56.8, 22.4,nonTransporter
14.525, 33.52, 19.553, 19.553, 29.609, 50.838, 10.056, 4.469, 23.464, 55.866, 20.67,nonTransporter
11.892, 37.027, 9.189, 15.405, 36.216, 48.378, 6.757, 5.135, 31.892, 55.946, 12.162,nonTransporter
31.776, 21.495, 14.019, 35.327, 32.336, 32.336, 16.262, 15.514, 29.346, 54.393, 16.262,nonTransporter
13.065, 30.151, 15.578, 18.593, 34.422, 46.985, 8.04, 5.025, 30.402, 52.261, 17.337,nonTransporter
29.231, 15.385, 9.846, 45.846, 31.077, 23.077, 16.308, 12.923, 30.769, 59.692, 9.538,nonTransporter
20.93, 26.163, 11.628, 27.326, 37.209, 35.465, 15.698, 5.233, 31.395, 52.907, 15.698,nonTransporter
13.699, 18.721, 6.393, 24.201, 47.945, 27.854, 7.306, 6.393, 42.922, 49.315, 7.763,nonTransporter
27.57, 20.561, 11.215, 36.449, 34.579, 28.972, 15.421, 12.15, 30.841, 54.206, 14.953,nonTransporter
13.584, 27.457, 17.341, 17.63, 38.15, 44.22, 7.803, 5.78, 32.081, 47.688, 20.231,nonTransporter
13.409, 25.909, 8.636, 17.727, 44.773, 37.5, 8.636, 4.773, 38.409, 47.955, 13.636,nonTransporter
14.545, 27.636, 17.091, 18.909, 33.091, 48.0, 8.364, 6.182, 31.636, 49.455, 18.909,nonTransporter
27.815, 17.91, 8.141, 33.921, 41.791, 24.288, 13.84, 13.976, 34.057, 55.088, 10.855,nonTransporter
15.152, 25.895, 16.253, 21.488, 34.711, 43.802, 10.193, 4.959, 31.405, 48.76, 19.835,nonTransporter
15.982, 28.311, 18.037, 18.95, 37.443, 43.607, 11.872, 4.11, 29.452, 50.0, 20.548,nonTransporter
28.2, 18.8, 14.0, 39.2, 31.2, 29.6, 13.4, 14.8, 28.2, 55.6, 16.2,nonTransporter
22.496, 23.974, 18.391, 29.064, 32.184, 38.752, 12.808, 9.688, 28.407, 52.053, 19.54,nonTransporter
24.852, 26.183, 13.462, 31.213, 31.361, 37.426, 13.166, 11.686, 30.621, 53.994, 15.385,nonTransporter
19.52, 24.024, 19.219, 20.42, 40.841, 38.739, 13.514, 6.006, 30.931, 49.249, 19.82,nonTransporter
28.646, 18.229, 12.5, 34.375, 36.979, 28.646, 17.188, 11.458, 33.854, 46.875, 19.271,nonTransporter
26.076, 21.772, 11.646, 31.139, 38.481, 30.38, 15.696, 10.38, 34.43, 50.38, 15.19,nonTransporter
24.497, 17.733, 10.238, 32.541, 41.133, 26.325, 12.98, 11.517, 36.38, 49.909, 13.711,nonTransporter
24.865, 15.135, 13.297, 30.162, 42.378, 27.459, 11.135, 13.73, 35.135, 48.108, 16.757,nonTransporter
22.802, 20.33, 12.363, 31.044, 38.187, 30.769, 12.637, 10.165, 31.593, 52.198, 16.209,nonTransporter
27.593, 21.577, 13.693, 35.27, 30.498, 34.232, 14.315, 13.278, 26.556, 57.261, 16.183,nonTransporter
10.914, 34.264, 18.02, 16.497, 35.533, 47.97, 7.107, 3.807, 27.157, 53.807, 19.036,nonTransporter
